competition,player_id,name,first_name,last_name,team,position,age,apps,mins_played,goals,xg,goals_vs_xg,shots,shots_on_target,shot_conv,xg_per_shot,mins_per_goal
Premier League,441240,Romain Faivre,Romain,Faivre,AFC Bournemouth,Midfielder,27.72,0,0,0,0.0,0.0,0,0,0.0,0.0,
Premier League,429414,Sasa Kalajdzic,Sasa,Kalajdzic,Wolverhampton Wanderers FC,Forward,28.74,1,14,0,0.0,0.0,0,0,0.0,0.0,
Premier League,461446,Tyler Onyango,Tyler,Onyango,Everton FC,Midfielder,23.08,0,0,0,0.0,0.0,0,0,0.0,0.0,
Premier League,647681,Giovanni Leoni,Giovanni,Leoni,Liverpool FC,Defender,19.27,0,0,0,0.0,0.0,0,0,0.0,0.0,
Premier League,199670,Odsonne Édouard,Odsonne,Édouard,Crystal Palace FC,Forward,28.21,1,2,0,0.0,0.0,0,0,0.0,0.0,
Premier League,491012,Youssef Chermiti,Youssef,Ramalho Chermiti,Everton FC,Forward,21.85,0,0,0,0.0,0.0,0,0,0.0,0.0,
Premier League,440854,Jakub Kiwior,Jakub,Kiwior,Arsenal FC,Defender,26.13,0,0,0,0.0,0.0,0,0,0.0,0.0,
Premier League,610799,Luka Vuskovic,Luka,Vuskovic,Tottenham Hotspur FC,Defender,19.1,0,0,0,0.0,0.0,0,0,0.0,0.0,
Premier League,210494,Nayef Aguerd,Nayef,Aguerd,West Ham United FC,Defender,30.01,2,180,0,0.1,-0.1,2,0,0.0,0.05,
Premier League,433952,Largie Ramazani,Largie,Ramazani,Leeds United FC,Forward,25.09,0,0,0,0.0,0.0,0,0,0.0,0.0,
Premier League,510500,Jota Silva,João Pedro,Ferreira Silva,Nottingham Forest FC,Forward,26.67,1,11,0,0.0,0.0,0,0,0.0,0.0,
Premier League,226956,Mads Roerslev,Mads,Roerslev,Brentford FC,Defender,26.77,0,0,0,0.0,0.0,0,0,0.0,0.0,
Premier League,450542,Jesurun Rak-Sakyi,Jesurun,Rak-Sakyi,Crystal Palace FC,Forward,23.49,0,0,0,0.0,0.0,0,0,0.0,0.0,
Premier League,156689,Andreas Pereira,Andreas Hugo,Hoelgebaum Pereira,Fulham FC,Midfielder,30.25,0,0,0,0.0,0.0,0,0,0.0,0.0,
Premier League,213999,Edson Álvarez,Edson,Álvarez,West Ham United FC,Midfielder,28.44,0,0,0,0.0,0.0,0,0,0.0,0.0,
Premier League,469247,Samuel Iling-Junior,Samuel,Iling-Junior,Aston Villa FC,Forward,22.49,0,0,0,0.0,0.0,0,0,0.0,0.0,
Premier League,623110,Park Seung-Soo,Seung-Soo,Park,Newcastle United FC,Forward,19.04,0,0,0,0.0,0.0,0,0,0.0,0.0,
Premier League,424044,Hamed Traoré,Hamed,Traoré,AFC Bournemouth,Midfielder,26.12,1,16,0,0.0,0.0,0,0,0.0,0.0,
Premier League,606775,Ben Winterburn,Ben,Winterburn,AFC Bournemouth,Midfielder,21.57,1,6,0,0.0,0.0,0,0,0.0,0.0,
Premier League,168991,Philip Billing,Philip,Billing,AFC Bournemouth,Midfielder,29.81,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,200813,Andreas Helmersen,Andreas,Helmersen,FK Bodø / Glimt,Forward,28.02,11,147,1,1.58,-0.58,6,5,16.67,0.26,147.0
Champions League,184379,Patrick Berg,Patrick,Berg,FK Bodø / Glimt,Midfielder,28.33,11,990,0,0.66,-0.66,15,5,0.0,0.04,
Champions League,577666,Daniel Bassi,Daniel,Bassi,FK Bodø / Glimt,Forward,21.39,2,66,1,0.73,0.27,2,2,50.0,0.36,66.0
Champions League,492198,Georgios Vagiannidis,Georgios,Vagiannidis,Sporting Clube de Portugal,Defender,24.52,4,167,0,0.0,0.0,0,0,0.0,0.0,
Champions League,179278,Ulrik Saltnes,Ulrik,Saltnes,FK Bodø / Glimt,Midfielder,33.37,4,78,0,0.11,-0.11,1,0,0.0,0.11,
Champions League,593121,Rafael Nel,Rafael,Ferreira Nel,Sporting Clube de Portugal,Forward,20.96,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,445904,Håkon Evjen,Håkon,Evjen,FK Bodø / Glimt,Midfielder,26.1,11,946,1,2.49,-1.49,14,8,7.14,0.18,946.0
Champions League,432838,Luis Suárez,Luis,Suárez,Sporting Clube de Portugal,Forward,28.3,9,660,4,3.84,0.16,25,11,16.0,0.15,165.0
Champions League,122840,Haitam Aleesami,Haitam,Aleesami,FK Bodø / Glimt,Defender,34.65,8,379,1,0.64,0.36,2,1,50.0,0.32,379.0
Champions League,532091,Zeno Debast,Zeno,Debast,Sporting Clube de Portugal,Defender,22.41,3,123,0,0.03,-0.03,1,0,0.0,0.03,
Champions League,577114,Luis Guilherme,Luis Guilherme,Lira dos Santos,Sporting Clube de Portugal,Forward,20.11,1,80,0,0.05,-0.05,1,1,0.0,0.05,
Champions League,638216,Villads Nielsen,Villads,Nielsen,FK Bodø / Glimt,Defender,21.14,4,52,0,0.0,0.0,0,0,0.0,0.0,
Champions League,496217,Magnus Riisnæs,Magnus,Riisnæs,FK Bodø / Glimt,Midfielder,21.38,1,25,0,0.01,-0.01,1,0,0.0,0.01,
Champions League,477556,Sondre Auklend,Sondre,Auklend,FK Bodø / Glimt,Midfielder,22.78,9,409,0,0.46,-0.46,3,0,0.0,0.15,
Champions League,515033,Ole Didrik Blomberg,Ole Didrik,Blomberg,FK Bodø / Glimt,Midfielder,25.78,9,551,2,1.3,0.7,5,3,40.0,0.26,275.5
Champions League,445028,Hidemasa Morita,Hidemasa,Morita,Sporting Clube de Portugal,Midfielder,30.87,8,231,0,0.26,-0.26,2,0,0.0,0.13,
Champions League,437911,Daniel Bragança,Daniel,Santos Bragança,Sporting Clube de Portugal,Midfielder,26.82,3,67,0,0.0,0.0,0,0,0.0,0.0,
Champions League,181285,Nuno Santos,Nuno Miguel,Gomes dos Santos,Sporting Clube de Portugal,Defender,31.11,1,27,0,0.0,0.0,0,0,0.0,0.0,
Champions League,465190,Eduardo Quaresma,Eduardo Filipe,Quaresma Vieira Coimbra Simões,Sporting Clube de Portugal,Defender,24.05,5,296,0,0.0,0.0,0,0,0.0,0.0,
Champions League,482432,Souleymane Faye,Souleymane,Faye,Sporting Clube de Portugal,Forward,23.12,1,27,0,0.0,0.0,0,0,0.0,0.0,
Champions League,564899,Iván Fresneda,Iván,Fresneda,Sporting Clube de Portugal,Defender,21.48,8,710,0,0.13,-0.13,2,1,0.0,0.07,
Champions League,568420,Ousmane Diomande,Ousmane,Diomande,Sporting Clube de Portugal,Defender,22.3,6,424,1,0.13,0.87,2,1,50.0,0.06,424.0
Champions League,494424,Geny Catamo,Geny,Cipriano Catamo,Sporting Clube de Portugal,Midfielder,25.15,8,491,1,0.82,0.18,11,5,9.09,0.07,491.0
Champions League,657910,Flávio Gonçalves,Flávio,Ferreira Gonçalves,Sporting Clube de Portugal,Forward,18.81,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,202265,Jostein Gundersen,Jostein,Gundersen,FK Bodø / Glimt,Defender,29.97,8,553,0,0.77,-0.77,4,2,0.0,0.19,
Champions League,225942,Jens Petter Hauge,Jens Petter,Hauge,FK Bodø / Glimt,Midfielder,26.44,11,909,6,2.92,3.08,18,9,33.33,0.16,151.5
Champions League,502577,Isak Määttä,Isak,Määttä,FK Bodø / Glimt,Defender,24.5,9,200,0,0.13,-0.13,2,0,0.0,0.07,
Champions League,222564,Trincão,Francisco António,Machado Mota de Castro Trincão,Sporting Clube de Portugal,Forward,26.23,8,671,4,2.46,1.54,17,6,23.53,0.14,167.75
Champions League,454812,Morten Hjulmand,Morten,Hjulmand,Sporting Clube de Portugal,Midfielder,26.74,8,700,0,1.06,-1.06,5,3,0.0,0.21,
Champions League,443597,Odin Bjørtuft,Odin,Bjørtuft,FK Bodø / Glimt,Defender,27.26,11,990,0,0.15,-0.15,3,1,0.0,0.05,
Champions League,476941,August Mikkelsen,August,Mikkelsen,FK Bodø / Glimt,Forward,25.41,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,449154,Kasper Høgh,Kasper,Høgh,FK Bodø / Glimt,Forward,25.29,11,843,5,5.21,-0.21,25,12,20.0,0.21,168.6
Champions League,614994,David Moreira,David Miguel,Madeira Moreira,Sporting Clube de Portugal,Defender,21.92,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,194769,Sondre Fet,Sondre,Fet,FK Bodø / Glimt,Midfielder,29.18,11,806,4,3.35,0.65,17,8,23.53,0.2,201.5
Champions League,565705,Fredrik Sjøvold,Fredrik,Sjøvold,FK Bodø / Glimt,Defender,22.59,11,990,1,0.58,0.42,4,1,25.0,0.14,990.0
Champions League,509111,Gonçalo Inácio,Gonçalo Bernardo,Inácio,Sporting Clube de Portugal,Defender,24.57,8,656,0,0.21,-0.21,2,0,0.0,0.1,
Champions League,217242,Fredrik Bjørkan,Fredrik,Bjørkan,FK Bodø / Glimt,Defender,27.59,9,792,0,0.08,-0.08,1,0,0.0,0.08,
Champions League,508653,Anders Klynge,Anders,Klynge,FK Bodø / Glimt,Midfielder,25.44,4,12,0,0.0,0.0,0,0,0.0,0.0,
Champions League,620466,João Simões,João Pedro,Arnauth Barrocas Simões,Sporting Clube de Portugal,Midfielder,19.2,8,579,0,0.31,-0.31,3,2,0.0,0.1,
Champions League,577016,Josh Acheampong,Josh,Acheampong,Chelsea FC,Defender,19.88,4,148,0,0.02,-0.02,1,1,0.0,0.02,
Champions League,551150,João Neves,João Pedro,Gonçalves Neves,Paris Saint-Germain FC,Midfielder,21.48,8,619,1,1.21,-0.21,12,5,8.33,0.1,619.0
Champions League,219438,Ousmane Dembélé,Ousmane,Dembélé,Paris Saint-Germain FC,Forward,28.85,7,339,2,2.52,-0.52,15,6,13.33,0.17,169.5
Champions League,444463,Wesley Fofana,Wesley,Fofana,Chelsea FC,Defender,25.26,6,481,0,0.14,-0.14,2,0,0.0,0.07,
Champions League,499448,Senny Mayulu,Senny,Mayulu,Paris Saint-Germain FC,Midfielder,19.84,8,388,1,2.13,-1.13,17,4,5.88,0.13,388.0
Champions League,223760,Achraf Hakimi,Achraf,Hakimi,Paris Saint-Germain FC,Defender,27.38,8,674,1,0.71,0.29,13,5,7.69,0.05,674.0
Champions League,451358,Lee Kang-In,Kang-In,Lee,Paris Saint-Germain FC,Midfielder,25.08,8,234,0,0.43,-0.43,9,3,0.0,0.05,
Champions League,482616,Bradley Barcola,Bradley,Barcola,Paris Saint-Germain FC,Forward,23.55,11,810,1,3.34,-2.34,20,8,5.0,0.17,810.0
Champions League,174888,Lucas Hernández,Lucas,Hernández,Paris Saint-Germain FC,Defender,30.1,5,137,0,0.0,0.0,0,0,0.0,0.0,
Champions League,551210,Jorrel Hato,Jorrel,Hato,Chelsea FC,Defender,20.04,3,250,0,0.35,-0.35,2,1,0.0,0.18,
Champions League,514356,Roméo Lavia,Roméo,Lavia,Chelsea FC,Midfielder,22.21,3,81,0,0.04,-0.04,1,0,0.0,0.04,
Champions League,477580,Illia Zabarnyi,Illia,Zabarnyi,Paris Saint-Germain FC,Defender,23.55,6,198,0,0.2,-0.2,1,0,0.0,0.2,
Champions League,465206,Nuno Mendes,Nuno Alexandre,Tavares Mendes,Paris Saint-Germain FC,Defender,23.76,11,920,2,1.32,0.68,14,6,14.29,0.09,460.0
Champions League,619825,Dro Fernández,Dro,Fernández,Paris Saint-Germain FC,Midfielder,18.19,2,62,0,0.0,0.0,0,0,0.0,0.0,
Champions League,475168,João Pedro,João Pedro,Junqueira de Jesus,Chelsea FC,Forward,24.48,7,473,3,2.38,0.62,10,5,30.0,0.24,157.66666666666666
Champions League,448047,Enzo Fernández,Enzo,Fernández,Chelsea FC,Midfielder,25.18,9,688,3,3.31,-0.31,17,5,17.65,0.19,229.33333333333334
Champions League,574458,Mamadou Sarr,Mamadou,Sarr,Chelsea FC,Defender,20.56,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,570810,Désiré Doué,Désiré,Doué,Paris Saint-Germain FC,Forward,20.8,7,444,4,1.15,2.85,15,6,26.67,0.08,111.0
Champions League,482609,Malo Gusto,Malo,Gusto,Chelsea FC,Defender,22.84,7,476,1,0.37,0.63,5,1,20.0,0.07,476.0
Champions League,448102,Willian Pacho,Willian,Pacho,Paris Saint-Germain FC,Defender,24.43,11,990,2,0.55,1.45,3,2,66.67,0.18,495.0
Champions League,463034,Liam Delap,Liam,Delap,Chelsea FC,Forward,23.12,4,153,1,0.53,0.47,6,1,16.67,0.09,153.0
Champions League,116406,Marquinhos,Marcos,Aoás Corrêa,Paris Saint-Germain FC,Defender,31.86,9,765,2,1.35,0.65,7,2,28.57,0.19,382.5
Champions League,499309,Marc Guiu,Marc,Guiu,Chelsea FC,Forward,20.21,1,45,1,0.65,0.35,2,2,50.0,0.33,45.0
Champions League,180736,Trevoh Chalobah,Trevoh,Chalobah,Chelsea FC,Defender,26.72,7,481,0,0.0,0.0,0,0,0.0,0.0,
Champions League,179268,Marc Cucurella,Marc,Cucurella,Chelsea FC,Defender,27.67,8,650,0,0.01,-0.01,1,0,0.0,0.01,
Champions League,242880,Benoît Badiashile,Benoît,Badiashile,Chelsea FC,Defender,24.99,4,262,0,0.13,-0.13,1,0,0.0,0.13,
Champions League,247632,Pedro Neto,Pedro,Lomba Neto,Chelsea FC,Forward,26.04,7,524,0,1.24,-1.24,10,4,0.0,0.12,
Champions League,493105,Alejandro Garnacho,Alejandro,Garnacho,Chelsea FC,Forward,21.72,8,299,1,0.8,0.2,12,5,8.33,0.07,299.0
Champions League,109646,Tosin Adarabioyo,Tosin,Adarabioyo,Chelsea FC,Defender,28.49,4,239,0,0.0,0.0,0,0,0.0,0.0,
Champions League,437858,Vitinha,Vítor,Machado Ferreira,Paris Saint-Germain FC,Midfielder,26.1,11,989,6,3.07,2.93,35,13,17.14,0.09,164.83333333333334
Champions League,550840,Warren Zaïre-Emery,Warren,Zaïre-Emery,Paris Saint-Germain FC,Midfielder,20.04,11,903,0,0.98,-0.98,13,2,0.0,0.08,
Champions League,225796,Reece James,Reece,James,Chelsea FC,Defender,26.29,8,564,0,0.52,-0.52,9,2,0.0,0.06,
Champions League,244851,Cole Palmer,Cole,Palmer,Chelsea FC,Midfielder,23.88,3,218,1,0.46,0.54,4,2,25.0,0.11,218.0
Champions League,638987,Ibrahim Mbaye,Ibrahim,Mbaye,Paris Saint-Germain FC,Forward,18.15,4,101,0,0.17,-0.17,4,2,0.0,0.04,
Champions League,534317,Beraldo,Lucas,Lopes Beraldo,Paris Saint-Germain FC,Defender,22.32,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,449980,Gonçalo Ramos,Gonçalo,Matias Ramos,Paris Saint-Germain FC,Forward,24.75,9,147,2,1.43,0.57,8,5,25.0,0.18,73.5
Champions League,440668,Khvicha Kvaratskhelia,Khvicha,Kvaratskhelia,Paris Saint-Germain FC,Forward,25.1,10,630,6,2.04,3.96,30,9,20.0,0.07,105.0
Champions League,486672,Moisés Caicedo,Moisés,Caicedo,Chelsea FC,Midfielder,24.38,9,761,2,0.57,1.43,8,5,25.0,0.07,380.5
Champions League,532605,Andrey Santos,Andrey,Nascimento dos Santos,Chelsea FC,Midfielder,21.88,5,216,0,0.22,-0.22,2,1,0.0,0.11,
Champions League,448514,Rayan Aït-Nouri,Rayan,Aït-Nouri,Manchester City FC,Defender,24.79,5,249,0,0.16,-0.16,2,1,0.0,0.08,
Champions League,169187,Trent Alexander-Arnold,Trent,Alexander-Arnold,Real Madrid CF,Defender,27.46,6,367,0,0.04,-0.04,1,0,0.0,0.04,
Champions League,126184,Nathan Aké,Nathan,Aké,Manchester City FC,Defender,31.09,4,193,0,0.23,-0.23,2,2,0.0,0.12,
Champions League,227166,Fran García,Fran,García,Real Madrid CF,Defender,26.61,6,156,0,0.0,0.0,0,0,0.0,0.0,
Champions League,246333,Vinícius Júnior,Vinícius José,Paixão de Oliveira Júnior,Real Madrid CF,Forward,25.69,11,900,3,4.38,-1.38,39,14,7.69,0.11,300.0
Champions League,551497,Raúl Asencio,Raúl,Asencio,Real Madrid CF,Defender,23.1,8,559,0,0.14,-0.14,3,1,0.0,0.05,
Champions League,433036,Tijjani Reijnders,Tijjani,Reijnders,Manchester City FC,Midfielder,27.65,9,534,0,1.43,-1.43,19,6,0.0,0.08,
Champions League,223255,Federico Valverde,Federico,Valverde,Real Madrid CF,Midfielder,27.67,10,892,3,1.76,1.24,11,3,27.27,0.16,297.3333333333333
Champions League,571779,César Palacios,César,Palacios,Real Madrid CF,Midfielder,21.36,1,6,0,0.0,0.0,0,0,0.0,0.0,
Champions League,475561,Eduardo Camavinga,Eduardo,Camavinga,Real Madrid CF,Midfielder,23.36,9,438,1,0.44,0.56,2,2,50.0,0.22,438.0
Champions League,248875,Jérémy Doku,Jérémy,Doku,Manchester City FC,Forward,23.82,8,540,1,0.97,0.03,10,4,10.0,0.1,540.0
Champions League,219292,Aurélien Tchouaméni,Aurélien,Tchouaméni,Real Madrid CF,Midfielder,26.15,11,945,1,0.7,0.3,13,3,7.69,0.05,945.0
Champions League,223094,Erling Haaland,Erling,Haaland,Manchester City FC,Forward,25.67,9,699,7,5.69,1.31,28,15,25.0,0.2,99.85714285714286
Champions League,499358,Jorge Cestero,Jorge,Cestero,Real Madrid CF,Midfielder,19.99,1,11,0,0.0,0.0,0,0,0.0,0.0,
Champions League,165809,Bernardo Silva,Bernardo,Mota Veiga de Carvalho e Silva,Manchester City FC,Midfielder,31.62,7,531,1,0.45,0.55,4,2,25.0,0.11,531.0
Champions League,554605,Dean Huijsen,Dean,Huijsen,Real Madrid CF,Defender,20.93,7,618,0,0.16,-0.16,4,1,0.0,0.04,
Champions League,466052,Rayan Cherki,Rayan,Cherki,Manchester City FC,Midfielder,22.59,7,304,3,0.84,2.16,11,8,27.27,0.08,101.33333333333333
Champions League,437730,Antoine Semenyo,Antoine,Semenyo,Manchester City FC,Forward,26.21,1,69,0,0.13,-0.13,2,2,0.0,0.06,
Champions League,209036,Marc Guéhi,Marc,Guéhi,Manchester City FC,Defender,25.69,1,90,0,0.0,0.0,0,0,0.0,0.0,
Champions League,494307,Max Alleyne,Max,Alleyne,Manchester City FC,Defender,20.67,1,90,0,0.3,-0.3,2,0,0.0,0.15,
Champions League,500033,Manuel Ángel,Manuel,Ángel,Real Madrid CF,Midfielder,22.02,1,14,0,0.0,0.0,0,0,0.0,0.0,
Champions League,578153,Abdukodir Khusanov,Abdukodir,Khusanov,Manchester City FC,Defender,22.06,5,425,0,0.01,-0.01,1,0,0.0,0.01,
Champions League,551466,Gonzalo García,Gonzalo,García,Real Madrid CF,Forward,21.99,5,172,0,0.02,-0.02,1,0,0.0,0.02,
Champions League,643394,Diego Aguado,Diego,Aguado,Real Madrid CF,Defender,19.12,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,220566,Rodri,Rodrigo,Hernández Cascante,Manchester City FC,Midfielder,29.75,4,273,0,0.14,-0.14,3,1,0.0,0.05,
Champions League,216183,Brahim Díaz,Brahim,Díaz,Real Madrid CF,Midfielder,26.64,9,263,1,0.88,0.12,9,7,11.11,0.1,263.0
Champions League,657962,Thiago Pitarch,Thiago,Pitarch,Real Madrid CF,Midfielder,18.63,3,83,0,0.0,0.0,0,0,0.0,0.0,
Champions League,438234,Omar Marmoush,Omar Khaled Mohamed Abdelsalam,Marmoush,Manchester City FC,Forward,27.12,7,188,0,0.34,-0.34,2,2,0.0,0.17,
Champions League,209244,Phil Foden,Phil,Foden,Manchester City FC,Midfielder,25.82,7,508,2,1.0,1.0,15,6,13.33,0.07,254.0
Champions League,102380,Antonio Rüdiger,Antonio,Rüdiger,Real Madrid CF,Defender,33.06,4,360,0,0.02,-0.02,1,0,0.0,0.02,
Champions League,510281,Savinho,Sávio,Moreira de Oliveira,Manchester City FC,Forward,21.95,7,369,0,0.56,-0.56,6,2,0.0,0.09,
Champions League,206255,Ferland Mendy,Ferland,Mendy,Real Madrid CF,Defender,30.79,2,135,0,0.0,0.0,0,0,0.0,0.0,
Champions League,97299,John Stones,John,Stones,Manchester City FC,Defender,31.82,4,343,0,0.0,0.0,0,0,0.0,0.0,
Champions League,171314,Rúben Dias,Rúben,dos Santos Gato Alves Dias,Manchester City FC,Defender,28.86,6,461,0,0.28,-0.28,3,0,0.0,0.09,
Champions League,576550,Franco Mastantuono,Franco,Mastantuono,Real Madrid CF,Forward,18.6,7,292,1,1.23,-0.23,12,5,8.33,0.1,292.0
Champions League,465351,Matheus Nunes,Matheus Luiz,Nunes,Manchester City FC,Midfielder,27.57,5,377,0,0.0,0.0,0,0,0.0,0.0,
Champions League,520250,Arda Güler,Arda,Güler,Real Madrid CF,Midfielder,21.07,11,796,0,1.04,-1.04,20,7,0.0,0.05,
Champions League,472769,Nico O'Reilly,Nico,O'Reilly,Manchester City FC,Midfielder,21.0,8,671,1,1.74,-0.74,11,8,9.09,0.16,671.0
Champions League,88483,Dani Carvajal,Dani,Carvajal,Real Madrid CF,Defender,34.2,4,89,0,0.14,-0.14,2,0,0.0,0.07,
Champions League,465694,Nico González,Nico,González,Manchester City FC,Midfielder,24.21,7,394,0,0.31,-0.31,5,0,0.0,0.06,
Champions League,196680,Patrik Schick,Patrik,Schick,Bayer 04 Leverkusen,Forward,30.16,8,517,4,3.03,0.97,15,9,26.67,0.2,129.25
Champions League,466075,Riccardo Calafiori,Riccardo,Calafiori,Arsenal FC,Defender,23.84,4,183,0,0.08,-0.08,3,1,0.0,0.03,
Champions League,481237,Ezequiél Fernández,Ezequiél,Fernández,Bayer 04 Leverkusen,Midfielder,23.66,8,431,0,0.04,-0.04,1,0,0.0,0.04,
Champions League,499169,Myles Lewis-Skelly,Myles,Lewis-Skelly,Arsenal FC,Defender,19.48,7,535,0,0.16,-0.16,4,0,0.0,0.04,
Champions League,648252,Montrell Culbreath,Montrell,Culbreath,Bayer 04 Leverkusen,Midfielder,18.56,2,26,0,0.0,0.0,0,0,0.0,0.0,
Champions League,128295,Christian Nørgaard,Christian,Nørgaard,Arsenal FC,Midfielder,32.04,5,287,0,0.07,-0.07,1,0,0.0,0.07,
Champions League,424969,Edmond Tapsoba,Edmond,Tapsoba,Bayer 04 Leverkusen,Defender,27.13,9,721,0,0.2,-0.2,3,0,0.0,0.07,
Champions League,669592,Axel Tape,Axel,Tape,Bayer 04 Leverkusen,Defender,18.61,1,42,0,0.0,0.0,0,0,0.0,0.0,
Champions League,538040,Ernest Poku,Ernest,Poku,Bayer 04 Leverkusen,Forward,22.15,11,710,0,1.35,-1.35,12,3,0.0,0.11,
Champions League,466006,Malik Tillman,Malik,Tillman,Bayer 04 Leverkusen,Midfielder,23.82,9,503,2,1.4,0.6,8,3,25.0,0.17,251.5
Champions League,248857,Noni Madueke,Noni,Madueke,Arsenal FC,Forward,24.03,5,332,3,1.64,1.36,13,8,23.08,0.13,110.66666666666667
Champions League,205651,Gabriel Jesus,Gabriel Fernando,de Jesus,Arsenal FC,Forward,28.97,4,124,2,1.79,0.21,7,5,28.57,0.26,62.0
Champions League,616065,Marli Salmon,Marli,Salmon,Arsenal FC,Defender,16.56,1,7,0,0.0,0.0,0,0,0.0,0.0,
Champions League,441428,Jarell Quansah,Jarell,Quansah,Bayer 04 Leverkusen,Defender,23.14,10,900,0,0.23,-0.23,4,1,0.0,0.06,
Champions League,226597,Gabriel Magalhães,Gabriel,dos Santos Magalhães,Arsenal FC,Defender,28.26,6,432,1,0.6,0.4,5,1,20.0,0.12,432.0
Champions League,462424,William Saliba,William,Saliba,Arsenal FC,Defender,24.99,6,540,0,0.22,-0.22,1,0,0.0,0.22,
Champions League,444145,Gabriel Martinelli,Gabriel Teodoro,Martinelli Silva,Arsenal FC,Forward,24.76,8,472,6,4.37,1.63,15,7,40.0,0.29,78.66666666666667
Champions League,118876,Jonas Hofmann,Jonas,Hofmann,Bayer 04 Leverkusen,Midfielder,33.69,2,81,0,0.06,-0.06,1,1,0.0,0.06,
Champions League,106004,Alejandro Grimaldo,Alejandro,Grimaldo,Bayer 04 Leverkusen,Defender,30.51,11,989,4,2.41,1.59,20,8,20.0,0.12,247.25
Champions League,219847,Kai Havertz,Kai,Havertz,Arsenal FC,Forward,26.78,2,61,2,0.89,1.11,2,2,100.0,0.44,30.5
Champions League,570052,Ibrahim Maza,Ibrahim,Maza,Bayer 04 Leverkusen,Forward,20.32,11,698,0,1.28,-1.28,18,2,0.0,0.07,
Champions League,218543,Exequiel Palacios,Exequiel,Palacios,Bayer 04 Leverkusen,Midfielder,27.46,4,265,0,0.0,0.0,0,0,0.0,0.0,
Champions League,587477,Tim Oermann,Tim,Oermann,Bayer 04 Leverkusen,Defender,22.46,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,204480,Declan Rice,Declan,Rice,Arsenal FC,Midfielder,27.19,7,499,0,0.35,-0.35,2,1,0.0,0.18,
Champions League,178871,Aleix García,Aleix,García,Bayer 04 Leverkusen,Midfielder,28.73,11,915,2,1.02,0.98,8,3,25.0,0.13,457.5
Champions League,445122,Jurriën Timber,Jurriën,Timber,Arsenal FC,Defender,24.76,7,513,1,1.05,-0.05,4,2,25.0,0.26,513.0
Champions League,500040,Cristhian Mosquera,Cristhian,Mosquera,Arsenal FC,Defender,21.73,6,378,0,0.23,-0.23,1,1,0.0,0.23,
Champions League,683068,Christian Kofane,Christian,Kofane,Bayer 04 Leverkusen,Forward,19.65,10,510,1,2.48,-1.48,11,5,9.09,0.23,510.0
Champions League,616077,Max Dowman,Max,Dowman,Arsenal FC,Midfielder,16.22,1,18,0,0.0,0.0,0,0,0.0,0.0,
Champions League,223340,Bukayo Saka,Bukayo,Saka,Arsenal FC,Forward,24.54,7,434,2,1.8,0.2,20,10,10.0,0.09,217.0
Champions League,232413,Eberechi Eze,Eberechi,Eze,Arsenal FC,Midfielder,27.73,8,503,0,0.44,-0.44,7,1,0.0,0.06,
Champions League,448104,Piero Hincapié,Piero,Hincapié,Arsenal FC,Defender,24.2,5,272,0,0.43,-0.43,3,2,0.0,0.14,
Champions League,232176,Martin Terrier,Martin,Terrier,Bayer 04 Leverkusen,Forward,29.05,2,96,0,0.07,-0.07,1,1,0.0,0.07,
Champions League,481655,Martín Zubimendi,Martín,Zubimendi,Arsenal FC,Midfielder,27.13,7,613,0,0.32,-0.32,1,0,0.0,0.32,
Champions League,198869,Ben White,Ben,White,Arsenal FC,Defender,28.45,7,290,0,0.18,-0.18,1,0,0.0,0.18,
Champions League,224117,Viktor Gyökeres,Viktor,Gyökeres,Arsenal FC,Forward,27.8,7,466,4,4.23,-0.23,20,10,20.0,0.21,116.5
Champions League,147488,Robert Andrich,Robert,Andrich,Bayer 04 Leverkusen,Midfielder,31.5,8,661,1,0.58,0.42,5,2,20.0,0.12,661.0
Champions League,511499,Mathys Tel,Mathys,Tel,Tottenham Hotspur FC,Forward,20.9,2,77,0,0.1,-0.1,3,3,0.0,0.03,
Champions League,154566,Dominic Solanke,Dominic,Solanke,Tottenham Hotspur FC,Forward,28.52,3,132,3,1.43,1.57,6,4,50.0,0.24,44.0
Champions League,493125,Radu Dragusin,Radu,Dragusin,Tottenham Hotspur FC,Defender,24.13,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,235093,Dávid Hancko,Dávid,Hancko,Club Atlético de Madrid,Defender,28.27,9,810,1,0.74,0.26,7,2,14.29,0.11,810.0
Champions League,221632,Cristian Romero,Cristian,Romero,Tottenham Hotspur FC,Defender,27.9,7,613,1,0.35,0.65,7,2,14.29,0.05,613.0
Champions League,154296,João Palhinha,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,Tottenham Hotspur FC,Midfielder,30.71,8,377,1,0.88,0.12,3,2,33.33,0.29,377.0
